Invoice,Recency,Frequency,Monetary,Cluster
535253,15,34,217.74,0
535254,15,27,115.77,0
535255,15,10,178.04,0
535257,15,30,700.9200000000001,0
535258,15,16,306.6,0
535259,15,48,291.27,0
535261,15,5,577.62,0
535262,15,5,444.72,0
535263,15,60,311.29,0
535264,15,28,203.42,0
535265,15,28,643.89,0
535267,15,33,132.18,0
535268,15,26,231.45,0
535269,15,38,883.81,0
535270,15,15,587.35,0
535271,15,38,246.9,0
535272,15,20,246.5,0
535273,15,34,228.82999999999998,0
535275,15,3,321.8,0
535277,15,1,72.0,1
535278,15,11,126.66,0
535282,15,21,265.05,0
535283,15,40,662.77,0
535285,15,21,314.58,0
535288,15,7,327.3,0
535297,15,23,172.7,0
535306,15,33,140.76,0
535307,15,1,39.9,1
535310,15,37,105.67,0
535312,15,17,139.14,0
535313,15,21,379.95,0
535314,15,15,310.25,0
535315,15,8,190.95,0
535316,15,8,234.05,0
535317,15,12,178.9,0
535318,15,33,173.25,0
535320,15,3,206.8,1
535324,15,51,413.01,0
535325,15,8,198.74,0
535326,15,1,26.400000000000002,1
535328,15,2,6.2,1
535329,15,5,406.8,0
535330,15,14,238.2,0
535331,15,7,168.5,0
535332,15,13,184.41,0
535334,15,42,451.28999999999996,0
535335,15,1,15.0,1
535336,15,25,449.81,0
535338,15,14,265.59,0
535341,15,22,387.3,0
535342,15,29,462.75,0
535343,15,13,208.75,0
535344,15,12,192.85,0
535345,15,8,111.17,0
535346,15,40,211.99,0
535348,15,25,422.78000000000003,0
535349,15,32,542.65,0
535350,15,1,17.4,1
535351,15,15,482.27000000000004,0
535352,15,1,2.1,1
535353,15,1,11.6,1
535354,15,8,142.77,0
535355,15,3,76.9,1
535356,15,6,8.27,1
535358,15,4,18.7,1
535359,15,2,15.120000000000001,1
535365,15,2,121.1,1
535366,15,15,332.85,0
535367,15,5,584.4,0
535368,15,5,131.2,1
535369,15,15,266.6,0
535370,15,18,324.94,0
535371,15,17,349.90000000000003,0
535372,15,5,73.80000000000001,1
535374,15,19,335.79,0
535375,15,6,313.3,0
535376,15,13,309.0,0
535377,15,14,252.10000000000002,0
535378,15,1,23.4,1
535379,15,12,281.05,0
535380,15,9,294.1,0
535381,15,29,271.03,0
535382,15,42,287.0,0
535384,15,17,204.77,0
535385,15,32,391.19,0
535386,15,20,331.2,0
535387,14,30,543.09,0
535388,14,11,236.1,0
535389,14,30,662.01,0
535390,14,13,59.15,0
535391,14,31,749.6500000000001,0
535392,14,8,101.95,0
535393,14,35,594.15,0
535394,14,12,389.7,0
535395,14,4,315.66,0
535396,14,18,617.05,0
535397,14,1,302.40000000000003,1
535399,14,58,318.2,0
535400,14,25,435.71000000000004,0
535402,14,1,22.5,1
535408,14,37,632.23,0
535409,14,45,570.38,0
535412,14,13,159.05,0
535414,14,38,169.57,0
535415,14,19,426.0,0
535416,14,11,172.15,0
535417,14,17,364.55,0
535418,14,21,374.43,0
535422,14,4,582.0,0
535423,14,15,188.46,0
535424,14,8,99.3,1
535425,14,35,177.65,0
535426,14,26,322.87,0
535429,14,22,321.84000000000003,0
535430,14,17,295.20000000000005,0
535431,14,23,452.58,0
535433,14,8,320.0,0
535434,14,10,406.16,0
535449,14,59,189.47,0
535457,14,23,183.4,0
535463,14,13,276.5,0
535464,14,45,158.5,0
535465,14,41,606.25,0
535466,14,46,755.15,0
535467,14,4,82.25,1
535468,14,5,88.19999999999999,1
535469,14,1,4.25,1
535470,14,5,64.19999999999999,1
535471,14,11,327.25,0
535472,14,46,871.58,0
535473,14,23,111.3,0
535474,14,1,15.0,1
535475,14,31,132.7,0
535476,14,28,541.6600000000001,0
535477,14,10,25.55,1
535478,14,14,112.47,0
535488,14,23,405.66,0
535490,14,24,431.95,0
535493,14,8,150.8,0
535534,14,3,253.5,1
535536,14,7,141.48,0
535573,14,4,83.4,1
535576,14,38,712.09,0
535582,14,1,10.5,1
535583,14,17,124.65,0
535584,14,6,149.05,0
535585,14,13,355.0,0
535586,14,34,738.86,0
535587,14,4,99.25,1
535588,14,11,198.79,0
535589,14,2,7.2,1
535590,14,29,333.79999999999995,0
535591,14,19,338.4,0
535592,14,25,505.53000000000003,0
535593,14,35,739.77,0
535594,14,4,94.80000000000001,1
535633,14,2,182.64000000000001,1
535639,12,27,354.01,0
535641,12,5,507.59999999999997,0
535642,12,2,94.17000000000002,1
535644,12,12,199.95,0
535645,12,28,172.95,0
535646,12,20,237.0,0
535647,12,13,184.15,0
535648,12,5,106.47999999999999,1
535650,12,26,148.9,0
535652,12,7,185.58,0
535653,12,2,25.2,1
535654,12,29,172.14,0
535655,12,41,206.03,0
535656,12,43,176.01,0
535657,12,1,13.98,1
535658,12,15,169.70000000000002,0
535659,12,7,323.52,0
535660,12,13,215.0,0
535661,12,61,498.17,0
535664,12,38,406.25,0
535665,12,61,446.7,0
535667,12,45,233.41,0
535668,12,48,176.18,0
535669,12,8,579.0,0
535670,12,27,356.89,0
535672,12,3,45.650000000000006,1
535673,12,4,619.4000000000001,0
535674,12,13,306.26,0
535675,12,5,420.24,0
535676,12,41,241.26,0
535677,12,61,453.59000000000003,0
535679,12,30,543.33,0
535680,12,15,368.08,0
535681,12,40,153.19,0
535682,12,20,296.65,0
535683,12,5,81.6,1
535684,12,29,215.4,0
535685,12,25,423.39,0
535704,12,7,161.25,0
535717,12,9,127.6,0
535722,12,22,333.81,0
535748,12,57,289.91,0
535749,12,55,263.7,0
535760,12,28,173.7,0
535774,12,6,104.4,1
535776,12,33,216.14,0
535777,12,40,663.96,0
535780,12,36,341.49,0
535782,12,19,304.53000000000003,0
535783,12,44,351.73,0
535784,12,28,119.0,0
535785,12,15,128.70000000000002,0
535786,12,35,365.5,0
535787,12,19,314.90000000000003,0
535789,12,31,440.03999999999996,0
535790,12,39,232.85,0
535791,12,50,205.66,0
535792,12,1,7.6,1
535794,12,27,838.86,0
535795,12,32,322.58,0
535796,12,28,164.20000000000002,0
535797,12,8,213.29000000000002,0
535798,12,22,310.98,0
535805,12,46,107.86,0
535806,12,28,458.78000000000003,0
535807,12,25,358.61,0
535809,12,1,8.25,1
535810,12,45,109.91,0
535811,12,42,238.35,0
535812,12,6,100.05,1
535813,12,10,47.25,1
535814,12,43,264.75,0
535815,12,12,105.80000000000001,0
535816,12,49,243.51999999999998,0
535817,12,24,100.78,0
535818,12,4,51.410000000000004,1
535819,12,7,335.25,0
535820,12,10,230.65,0
535821,12,5,126.60000000000001,1
535822,12,30,135.4,0
535823,12,13,142.2,0
535824,12,33,485.26,0
535825,12,14,553.71,0
535826,11,8,180.12,0
535827,11,9,144.1,0
535828,11,22,355.5,0
535832,11,13,323.3,0
535836,11,10,816.47,0
535837,11,3,160.8,1
535838,11,12,200.05,0
535839,11,12,634.32,0
535842,11,5,92.85,1
535844,11,8,116.89,0
535845,11,2,102.0,1
535847,11,15,369.0,0
535851,11,5,350.52,0
535858,11,36,782.58,0
535875,11,27,416.75,0
535880,11,11,68.1,1
535881,11,16,257.06,0
535883,11,16,247.38,0
535932,11,19,373.05,0
535940,11,31,298.15,0
535944,11,16,105.29,0
535945,11,22,436.45,0
535946,11,46,298.34000000000003,0
535949,11,6,441.04999999999995,0
535950,11,50,229.4,0
535954,11,19,505.84000000000003,0
535956,11,31,249.11,0
535957,11,29,456.96,0
535958,11,47,679.9000000000001,0
535959,11,17,747.1600000000001,0
535960,11,8,116.83,0
535962,11,1,59.400000000000006,1
535963,11,13,75.34,0
535964,11,22,485.92,0
535965,11,16,198.82,0
535966,11,1,17.4,1
535967,11,38,505.75,0
535974,11,38,266.78000000000003,0
535978,11,14,344.8,0
535979,11,29,117.29,0
535980,11,17,316.25,0
535981,11,16,126.18,0
535982,11,9,122.35,0
535984,11,13,891.4,0
535985,11,1,121.67999999999999,1
535987,11,1,102.0,1
535990,11,2,871.2,0
535991,11,8,308.59999999999997,0
535992,11,17,659.1,0
535994,11,37,232.85,0
535995,11,27,208.95,0
535996,11,14,64.49,0
535997,11,20,310.03,0
535998,11,29,845.0600000000001,0
535999,11,44,151.66,0
536002,11,48,416.35,0
536003,11,43,182.48,0
536006,11,47,263.82,0
536007,11,3,12.98,1
536008,11,8,166.53,0
536010,11,24,463.7,0
536011,11,1,17.4,1
536012,11,21,300.93,0
536013,11,54,368.46,0
536014,11,7,740.86,0
536017,11,49,316.13,0
536018,11,23,69.13,0
536019,11,1,50.0,1
536020,11,3,457.3,0
536021,11,34,562.19,0
536022,11,17,424.41999999999996,0
536025,11,2,181.68,1
536026,11,21,361.71,0
536027,11,6,217.65,0
536029,11,1,306.0,1
536035,11,5,725.2,0
536037,11,5,46.699999999999996,1
536038,11,27,336.64,0
536039,11,22,153.9,0
536040,11,6,300.4,0
536041,11,3,57.8,1
536042,11,54,222.21,0
536044,10,12,286.48,0
536045,10,6,370.68,0
536046,10,13,304.2,0
536047,10,3,332.09999999999997,0
536048,10,1,4.95,1
536050,10,6,171.9,0
536051,10,19,379.88,0
536052,10,16,310.45000000000005,0
536053,10,12,507.85,0
536054,10,7,410.82000000000005,0
536055,10,8,134.4,0
536056,10,2,4.2,1
536057,10,12,180.0,0
536059,10,9,683.6,0
536060,10,8,96.9,1
536061,10,23,450.95,0
536063,10,6,108.05000000000001,1
536064,10,27,543.42,0
536066,10,33,816.3299999999999,0
536068,10,2,75.6,1
536072,10,49,156.59,0
536073,10,4,311.3,0
536075,10,10,398.90000000000003,0
536076,10,4,151.5,1
536081,10,13,256.85,0
536088,10,59,387.01,0
536091,10,4,409.08,0
536112,10,22,423.52,0
536152,10,54,505.56,0
536157,10,9,330.81,0
536158,10,1,32.29,1
536159,10,1,94.56,1
536166,10,14,301.3,0
536174,10,13,319.05,0
536177,10,1,15.0,1
536178,10,12,230.70000000000002,0
536179,10,33,304.2,0
536182,10,24,459.55,0
536184,10,26,161.82,0
536186,10,1,8.5,1
536187,10,18,324.06,0
536188,10,15,326.85,0
536189,10,1,15.0,1
536190,10,23,275.02,0
536191,10,19,313.28000000000003,0
536193,10,1,408.0,1
536196,10,13,311.1,0
536197,10,45,496.39,0
536199,10,52,199.71,0
536200,10,18,301.25,0
536204,10,12,316.98,0
536205,10,24,869.1800000000001,0
536206,10,10,300.53999999999996,0
536207,10,34,134.59,0
536208,10,1,9.120000000000001,1
536209,10,27,572.15,0
536211,10,17,301.49,0
536213,10,13,218.70000000000002,0
536214,10,7,129.04,0
536216,10,31,311.24,0
536217,10,2,10.9,1
536218,10,1,244.79999999999998,1
536219,10,1,30.599999999999998,1
536220,10,1,7.95,1
536223,10,19,310.6,0
536226,10,36,347.20000000000005,0
536233,10,36,287.15,0
536235,10,25,158.06,0
536238,10,33,210.65,0
536240,10,7,154.95,0
536241,10,34,849.75,0
536243,10,21,315.18,0
536245,10,1,17.88,1
536246,10,3,37.8,1
536247,10,6,442.08000000000004,0
536248,10,25,452.55,0
536249,10,23,453.7,0
536254,10,2,2.5,1
536255,10,20,440.82000000000005,0
536257,10,6,153.0,0
536259,10,5,82.17,1
536260,10,17,292.86,0
536261,10,9,564.5,0
536262,10,49,436.54,0
536263,10,10,227.44000000000003,0
536264,10,5,115.80000000000001,1
536266,10,5,106.2,1
536267,10,2,37.2,1
536272,10,57,588.47,0
536281,10,3,74.6,1
536282,10,3,30.599999999999998,1
536307,10,7,52.00000000000001,1
536315,10,3,4.75,1
536325,10,14,310.42,0
536326,10,5,25.0,1
536329,10,12,52.0,1
536333,10,10,154.72,0
536345,10,9,376.5,0
536346,10,8,56.650000000000006,1
536354,10,42,183.56,0
536355,10,10,249.01000000000002,0
536356,10,3,115.5,1
536357,10,5,162.0,1
536359,10,1,70.80000000000001,1
536360,10,15,297.55,0
536361,10,1,10.95,1
536364,10,16,473.53000000000003,0
536365,9,7,139.12,0
536366,9,2,22.200000000000003,1
536367,9,12,278.73,0
536368,9,4,70.05000000000001,1
536369,9,1,17.85,1
536370,9,20,855.86,0
536371,9,1,204.0,1
536372,9,2,22.200000000000003,1
536373,9,16,259.86,0
536374,9,1,350.4,1
536375,9,16,259.86,0
536376,9,2,328.8,1
536377,9,2,22.200000000000003,1
536378,9,19,444.98,0
536380,9,1,34.8,1
536381,9,35,449.98,0
536382,9,12,430.6,0
536384,9,13,489.6,0
536385,9,7,130.85,0
536386,9,3,508.20000000000005,0
536388,9,14,226.14,0
536389,9,14,358.25,0
536392,9,10,318.14,0
536393,9,1,79.6,1
536395,9,14,507.88,0
536396,9,18,376.36,0
536397,9,2,279.0,1
536398,9,17,426.56,0
536399,9,2,22.200000000000003,1
536400,9,1,17.4,1
536402,9,3,357.0,0
536403,9,2,192.60000000000002,1
536404,9,28,471.3,0
536405,9,1,326.4,1
536406,9,17,353.14,0
536407,9,2,22.200000000000003,1
536408,9,48,783.11,0
536409,9,58,243.28,0
536415,9,59,390.79,0
536416,9,6,225.7,0
536420,9,14,233.45,0
536423,9,9,303.9,0
536425,9,17,362.45,0
536437,9,6,842.12,0
536446,9,32,440.89,0
536460,9,14,295.54,0
536463,9,1,17.4,1
536466,9,2,42.9,1
536488,9,35,165.89,0
536500,9,15,223.9,0
536502,9,5,95.29,1
536508,9,2,155.52,1
536514,9,5,295.5,0
536521,9,1,4.95,1
536522,9,54,191.06,0
536523,9,12,203.3,0
536524,9,4,70.80000000000001,1
536525,9,13,136.24,0
536526,9,9,301.24,0
536527,9,15,261.48,0
536528,9,57,313.93,0
536529,9,9,161.0,0
536530,9,23,201.75,0
536533,9,6,156.1,0
536534,9,5,115.65,1
536535,9,12,194.85000000000002,0
536536,9,3,165.04999999999998,1
536537,9,11,369.5,0
536538,9,31,255.0,0
536539,9,27,487.75,0
536540,9,20,540.38,0
536541,9,1,15.0,1
536542,9,16,787.4,0
536551,9,35,146.61,0
536555,9,2,2.9699999999999998,1
536556,9,8,101.55,0
536558,9,1,99.75,1
536559,9,9,215.14999999999998,0
536560,9,13,799.4,0
536561,9,15,322.40000000000003,0
536562,9,18,308.65000000000003,0
536563,9,9,172.54,0
536564,9,2,51.4,1
536565,9,2,6.7,1
536566,9,6,116.25,1
536567,9,7,251.40000000000003,0
536568,9,1,5.04,1
536570,9,5,304.34000000000003,0
536571,9,18,294.62,0
536572,9,21,442.34999999999997,0
536573,9,4,143.12,1
536574,9,1,17.85,1
536577,9,4,497.0,0
536578,9,8,279.6,0
536579,9,2,315.96000000000004,1
536580,9,6,97.19999999999999,1
536581,9,1,330.0,1
536582,9,17,304.04,0
536583,9,1,198.0,1
536585,9,1,19.9,1
536586,9,7,344.2,0
536587,9,22,311.81,0
536588,9,11,277.05,0
536590,9,14,205.86,0
536591,9,40,198.32,0
536593,9,5,81.75,1
536594,9,5,79.5,1
536595,9,11,349.15,0
536596,9,6,38.09,1
536597,9,28,102.78999999999999,0
536598,8,4,160.6,1
536599,8,6,306.4,0
536600,8,12,251.62,0
536601,8,2,22.200000000000003,1
536602,8,12,163.76,0
536603,8,2,22.200000000000003,1
536604,8,9,184.5,0
536605,8,15,272.65000000000003,0
536607,8,18,303.97,0
536608,8,3,38.1,1
536609,8,16,244.46,0
536610,8,2,22.200000000000003,1
536611,8,14,259.65000000000003,0
536612,8,15,206.76,0
536613,8,17,208.97,0
536614,8,2,22.200000000000003,1
536615,8,12,286.92,0
536616,8,1,244.08,1
536618,8,21,780.12,0
536619,8,2,97.19999999999999,1
536620,8,23,485.25,0
536621,8,10,350.06,0
536623,8,48,768.38,0
536624,8,22,610.64,0
536626,8,1,12.600000000000001,1
536627,8,14,306.2,0
536628,8,16,230.56,0
536629,8,2,22.200000000000003,1
536630,8,16,244.46,0
536631,8,2,22.200000000000003,1
536632,8,21,312.8,0
536633,8,18,204.15,0
536634,8,14,193.78,0
536635,8,20,572.38,0
536636,8,1,106.2,1
536639,8,16,288.5,0
536640,8,11,45.85,1
536641,8,1,4.25,1
536643,8,27,223.7,0
536663,8,6,299.40000000000003,0
536667,8,16,362.5,0
536670,8,1,58.0,1
536671,8,5,136.2,1
536672,8,4,127.2,1
536673,8,8,339.84,0
536674,8,21,127.08,0
536676,8,9,207.5,0
536681,8,13,113.92,0
536685,8,17,380.46,0
536688,8,2,22.200000000000003,1
536690,8,17,331.26,0
536693,8,2,22.200000000000003,1
536698,8,16,326.0,0
536707,8,13,199.65,0
536732,8,26,354.54,0
536733,8,14,329.65000000000003,0
536735,8,1,211.2,1
536736,8,5,824.88,0
536738,8,7,98.18,1
536739,8,12,201.75,0
536740,8,7,92.75,1
536741,8,15,202.12,0
536742,8,50,198.08,0
536743,8,35,261.76,0
536744,8,10,379.75,0
536745,8,10,341.9,0
536746,8,13,248.1,0
536747,8,12,100.2,0
536748,8,5,116.0,1
536750,8,19,434.8,0
536751,8,2,22.200000000000003,1
536752,8,19,390.66,0
536753,8,2,22.200000000000003,1
536754,8,50,210.24,0
536755,8,15,54.25,0
536756,8,19,66.65,0
536759,8,17,311.25,0
536761,8,7,98.9,1
536762,8,20,307.68,0
536763,8,12,452.52,0
536769,8,31,668.4,0
536771,8,7,118.38,0
536777,8,5,138.1,1
536778,8,14,193.23,0
536779,8,1,15.0,1
536780,8,4,12.8,1
536781,8,1,50.400000000000006,1
536782,8,27,517.95,0
536786,8,2,324.0,1
536787,8,13,192.46,0
536788,8,1,75.0,1
536789,8,2,22.200000000000003,1
536790,8,17,532.01,0
536791,8,2,44.400000000000006,1
536792,8,1,30.0,1
536793,8,11,170.7,0
536794,8,4,322.8,0
536795,8,7,333.72,0
536797,8,6,130.8,1
536798,8,31,717.1600000000001,0
536799,8,18,183.3,0
536800,8,19,236.97,0
536801,8,14,252.3,0
536802,8,8,197.3,0
536803,8,1,22.5,1
536805,8,20,406.56,0
536806,8,5,45.12,1
536808,8,12,247.8,0
536810,8,1,303.96,1
536811,8,1,527.85,1
536813,8,17,189.8,0
536819,8,17,308.28000000000003,0
536821,8,23,143.45000000000002,0
536823,8,3,50.550000000000004,1
536824,8,1,408.0,1
536831,8,4,569.4,0
536832,8,8,164.8,0
536833,8,29,438.1,0
536834,8,1,35.400000000000006,1
536835,8,1,295.0,1
536836,8,27,263.3,0
536837,8,27,308.68,0
536838,8,3,37.2,1
536839,8,16,623.73,0
536840,8,11,155.35,0
536841,8,22,393.42,0
536842,8,11,263.62,0
536843,8,2,34.9,1
536844,8,3,189.3,1
536845,8,29,127.55,0
536847,7,9,215.57999999999998,0
536848,7,3,534.0,0
536849,7,3,397.5,0
536852,7,7,89.14,1
536856,7,39,754.87,0
536857,7,17,128.03,0
536858,7,6,303.4,0
536859,7,24,294.25,0
536860,7,10,254.39999999999998,0
536861,7,10,303.5,0
536863,7,48,123.07,0
536864,7,47,636.6800000000001,0
536866,7,1,8.47,1
536883,7,1,5.46,1
536884,7,3,39.75,1
536885,7,11,549.0,0
536890,7,3,322.2,0
536920,7,10,69.3,1
536943,7,28,187.51,0
536944,7,5,620.0,0
536946,7,29,841.94,0
536947,7,38,686.4,0
536954,7,1,425.0,1
536956,7,15,304.95000000000005,0
536957,7,13,791.7,0
536960,7,14,225.65,0
536967,7,2,76.5,1
536968,7,2,534.0,0
536969,7,1,528.0,1
536971,7,8,248.16,0
536972,7,14,230.25,0
536973,7,31,736.28,0
536974,7,16,336.24,0
536976,7,19,149.8,0
536977,7,14,108.78,0
536980,7,12,591.47,0
536981,7,24,101.14,0
536983,7,9,175.53,0
536984,7,29,339.54,0
536985,7,11,334.3,0
536986,7,7,124.14,0
536987,7,53,272.01,0
536988,7,38,254.39000000000001,0
536989,7,22,115.7,0
536990,7,7,131.8,0
536991,7,8,26.4,1
536992,7,1,91.8,1
536993,7,34,110.35000000000001,0
536994,7,3,98.5,1
537022,7,24,427.8,0
537023,7,25,122.15,0
537025,7,15,76.83,0
537026,7,12,346.1,0
537030,7,13,246.3,0
537031,7,6,135.0,1
537035,7,1,11.6,1
537036,7,31,135.32999999999998,0
537037,5,11,256.90000000000003,0
537038,5,7,535.75,0
537040,5,2,734.3999999999999,0
537041,5,26,155.64000000000001,0
537042,5,52,238.11,0
537044,5,19,431.45,0
537045,5,35,126.42999999999999,0
537046,5,14,277.45,0
537047,5,41,326.6,0
537048,5,2,5.9,1
537049,5,14,277.65000000000003,0
537050,5,51,555.84,0
537051,5,42,350.68,0
537052,5,5,552.24,0
537053,5,3,275.8,1
537054,5,41,152.05,0
537055,5,15,273.29,0
537057,5,51,274.67,0
537058,5,12,351.43,0
537059,5,24,127.98,0
537067,5,6,27.45,1
537077,5,26,179.64000000000001,0
537086,5,8,438.0,0
537090,5,1,15.0,1
537111,5,23,180.44,0
537117,5,1,204.0,1
537127,5,2,408.0,1
537128,5,23,211.74,0
537129,5,17,301.12,0
537130,5,19,114.65,0
537131,5,38,547.1,0
537133,5,55,206.23000000000002,0
537134,5,9,163.49,0
537136,5,37,273.76,0
537138,5,33,273.3,0
537139,5,3,33.15,1
537140,5,39,70.42,0
537141,5,44,517.65,0
537142,5,15,41.45,1
537153,5,45,623.75,0
537155,5,33,75.64,0
537156,5,19,251.25,0
537158,5,10,184.8,0
537159,5,28,292.95,0
537160,5,26,283.15,0
537163,5,21,384.71999999999997,0
537176,5,21,131.5,0
537179,5,13,806.28,0
537192,5,57,211.8,0
537193,5,37,460.6,0
537194,5,1,271.2,1
537195,5,33,650.64,0
537197,5,16,286.5,0
537198,5,2,85.5,1
537199,5,38,156.74,0
537200,5,29,112.9,0
537202,5,50,269.7,0
537204,5,32,198.43,0
537205,5,11,165.86,0
537206,5,4,85.55000000000001,1
537207,5,23,188.77,0
537209,5,42,192.68,0
537210,5,16,209.84,0
537211,5,16,355.75,0
537212,5,30,473.39,0
537213,5,6,8.65,1
537215,5,7,358.55999999999995,0
537216,5,18,569.5,0
537217,5,4,167.2,1
537218,5,16,320.08,0
537220,5,1,3.35,1
537221,5,7,37.35,1
537222,5,26,133.48,0
537223,5,9,164.70000000000002,0
537226,4,9,113.48,0
537228,4,1,25.200000000000003,1
537229,4,1,17.4,1
537230,4,1,2.95,1
537231,4,18,308.8,0
537233,4,9,353.0,0
537236,4,10,375.69000000000005,0
537238,4,15,164.2,0
537239,4,13,210.19,0
537241,4,15,364.92,0
537242,4,29,412.22,0
537243,4,2,50.400000000000006,1
537244,4,11,300.66,0
537245,4,3,58.2,1
537246,4,7,129.4,0
537247,4,3,223.68,1
537248,4,4,56.25,1
537249,4,1,33.0,1
537250,4,14,196.44,0
537252,4,1,26.349999999999998,1
537253,4,24,351.47,0
537254,4,59,382.69,0
537255,4,20,303.5,0
537257,4,9,142.5,0
537258,4,10,142.25,0
537262,4,56,611.51,0
537265,4,49,270.72,0
537298,4,9,153.5,0
537301,4,15,102.66,0
537312,4,9,311.24,0
537313,4,5,123.15,1
537332,4,12,322.8,0
537334,4,44,430.73,0
537335,4,23,98.7,0
537346,4,34,673.37,0
537350,4,12,419.06,0
537351,4,32,116.08,0
537354,4,38,133.07,0
537359,4,10,184.10000000000002,0
537360,4,1,76.32000000000001,1
537362,4,60,392.62,0
537365,4,21,449.95000000000005,0
537366,4,12,308.05,0
537367,4,1,25.200000000000003,1
537368,4,15,377.5,0
537369,4,58,252.8,0
537370,4,52,379.7,0
537371,4,14,185.97,0
537372,4,22,198.35,0
537375,4,49,358.82,0
537376,4,16,480.68,0
537377,4,14,270.52,0
537378,4,20,784.15,0
537380,4,2,100.80000000000001,1
537381,4,24,511.56,0
537382,4,58,375.47,0
537384,4,5,122.7,1
537385,4,13,125.10000000000001,0
537386,4,1,20.85,1
537387,4,14,222.18,0
537388,4,18,391.5,0
537389,4,19,149.0,0
537390,4,8,123.24,0
537391,4,48,554.66,0
537392,4,24,166.15,0
537394,4,5,81.17999999999999,1
537395,4,53,150.22,0
537396,4,30,292.84000000000003,0
537397,4,10,244.20000000000002,0
537399,4,60,427.74,0
537400,4,50,422.81,0
537403,4,11,30.45,1
537404,4,11,56.85,1
537405,4,46,406.69,0
537407,4,6,192.7,0
537409,4,16,406.16,0
537410,4,1,151.20000000000002,1
537411,4,3,9.65,1
537412,4,1,177.60000000000002,1
537415,4,9,227.4,0
537418,4,36,137.11,0
537419,4,14,510.95,0
537420,4,18,335.3,0
537421,4,51,292.54,0
537422,4,33,217.54999999999998,0
537423,4,6,166.0,0
537424,4,3,92.55000000000001,1
537428,4,22,450.92,0
537429,4,21,82.12,0
537433,4,4,417.62,0
537435,4,14,221.5,0
537440,4,16,214.32,0
537441,4,41,540.0,0
537442,4,2,5.07,1
537446,3,28,569.03,0
537447,3,7,151.3,0
537448,3,1,39.599999999999994,1
537458,3,13,293.45000000000005,0
537459,3,11,178.4,0
537460,3,1,326.4,1
537461,3,1,510.0,1
537462,3,12,172.65,0
537464,3,28,618.07,0
537465,3,22,454.6,0
537467,3,18,118.25,0
537468,3,20,415.46000000000004,0
537469,3,1,102.0,1
537470,3,5,111.25,1
537471,3,1,17.85,1
537472,3,6,111.54,1
537489,3,21,511.79999999999995,0
537509,3,2,532.8000000000001,0
537523,3,9,159.55,0
537538,3,12,311.65,0
537567,3,30,181.12,0
537592,3,5,327.40000000000003,0
537593,3,13,571.0,0
537594,3,17,596.8,0
537595,3,24,118.32,0
537598,3,14,319.0,0
537599,3,1,19.9,1
537601,3,9,108.78,0
537603,3,15,373.49,0
537605,3,12,166.74,0
537606,3,31,631.65,0
537607,3,16,156.19,0
537608,3,47,444.42,0
537609,3,12,617.12,0
537612,3,10,322.3,0
537614,3,30,322.8,0
537615,3,5,139.0,1
537616,3,1,15.9,1
537617,3,8,177.26,0
537619,3,7,230.39999999999998,0
537620,3,6,97.8,1
537621,3,4,19.5,1
537622,3,23,165.94,0
537623,3,44,383.93,0
537624,3,59,306.84000000000003,0
537625,3,6,87.5,1
537626,3,31,711.79,0
537627,3,12,713.88,0
537628,3,16,378.75,0
537629,3,18,356.87,0
537631,3,1,17.4,1
537633,3,5,24.9,1
537634,3,18,231.9,0
537635,3,2,68.1,1
537636,3,3,172.0,1
537637,3,4,15.7,1
